SBID,CRVAL1,CRVAL2,label_0_count_filtered_int,label_1_count_filtered_int,label_2_count_filtered_int,label_3_count_filtered_int,label_0_count_filtered_res,label_1_count_filtered_res,label_2_count_filtered_res,label_3_count_filtered_res,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb,,name,sb,ra_min_hms,ra_max_hms,dec_min_dms,dec_max_dms,ra_min_deg,ra_max_deg,dec_min_deg,dec_max_deg,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb
20529,199.6875,18.66515833,200,3450,22,295,219,3222,18,311,processed_wcs_20529.csv,235,3315,37,348,,image.i.RACS_1318+18.SB20529.cont.taylor.0.restored.conv.fits,SB20529,03:25.0,34:31.6,+15:32:20.615,+21:33:03.593,195.8540715,203.6316255,15.53905976,21.55099812,processed_wcs_20529.csv,235,3315,37,348
20530,205.7142833,23.31840694,185,3508,27,380,231,3233,25,377,processed_wcs_20530.csv,222,3351,36,396,,image.i.RACS_1342+23.SB20530.cont.taylor.0.restored.conv.fits,SB20530,26:57.8,59:12.9,+20:10:54.290,+26:11:30.475,201.7406404,209.8038881,20.18174734,26.19179865,processed_wcs_20530.csv,222,3351,36,396
20531,213,27.96694556,174,3377,52,324,235,2979,36,351,processed_wcs_20531.csv,265,3134,78,310,,image.i.RACS_1412+28.SB20531.cont.taylor.0.restored.conv.fits,SB20531,55:23.2,29:05.6,+24:49:14.873,+30:49:47.153,208.8466498,217.273207,24.82079798,30.82976473,processed_wcs_20531.csv,265,3134,78,310
20532,214.1379292,32.60906667,190,2672,211,288,436,2050,98,303,processed_wcs_20532.csv,623,1993,305,247,,image.i.RACS_1416+32.SB20532.cont.taylor.0.restored.conv.fits,SB20532,59:02.1,34:34.4,+29:27:01.213,+35:27:36.569,209.7588978,218.6432814,29.45033685,35.46015809,processed_wcs_20532.csv,623,1993,305,247
20533,220.344825,32.60906667,171,3134,119,332,408,2403,66,388,processed_wcs_20533.csv,610,2284,278,299,,image.i.RACS_1441+32.SB20533.cont.taylor.0.restored.conv.fits,SB20533,23:52.0,59:23.9,+29:26:59.291,+35:27:34.651,215.9665068,224.8494632,29.44980293,35.45962529,processed_wcs_20533.csv,610,2284,278,299
20534,229.0909083,37.24593611,181,1887,623,294,565,1244,192,306,processed_wcs_20534.csv,726,1180,506,219,,image.i.RACS_1516+37.SB20534.cont.taylor.0.restored.conv.fits,SB20534,57:43.0,35:32.9,+34:04:26.644,+40:04:57.572,224.4292491,233.8869928,34.0740679,40.08265902,processed_wcs_20534.csv,726,1180,506,219
20535,235.6363625,37.24593611,148,2007,692,256,529,1278,206,298,processed_wcs_20535.csv,692,1210,611,205,,image.i.RACS_1542+37.SB20535.cont.taylor.0.restored.conv.fits,SB20535,23:53.9,01:43.6,+34:04:24.737,+40:04:55.573,230.9747414,240.4316812,34.07353812,40.08210351,processed_wcs_20535.csv,692,1210,611,205
20536,242.1818167,37.24593611,155,1959,540,301,492,1162,222,307,processed_wcs_20536.csv,604,1114,635,217,,image.i.RACS_1608+37.SB20536.cont.taylor.0.restored.conv.fits,SB20536,50:04.8,27:54.7,+34:04:24.643,+40:04:55.573,237.5201955,246.9778619,34.07351206,40.08210351,processed_wcs_20536.csv,604,1114,635,217
20537,245.1724125,32.60906667,106,2929,97,310,276,2226,65,348,processed_wcs_20537.csv,406,2263,243,286,,image.i.RACS_1620+32.SB20537.cont.taylor.0.restored.conv.fits,SB20537,03:10.4,38:42.5,+29:26:59.291,+35:27:34.568,240.7934115,249.6770507,29.44980293,35.45960236,processed_wcs_20537.csv,406,2263,243,286
20540,261.8181792,37.24593611,199,2052,604,292,619,1296,229,290,processed_wcs_20540.csv,684,1229,720,251,,image.i.RACS_1727+37.SB20540.cont.taylor.0.restored.conv.fits,SB20540,08:37.4,46:25.3,+34:04:49.781,+40:05:01.474,257.155717,266.6056226,34.08049462,40.08374264,processed_wcs_20540.csv,684,1229,720,251
20556,336.7741917,-64.90365556,248,3814,20,323,295,3691,36,326,processed_wcs_20556.csv,285,3722,45,367,,image.i.RACS_2227-64.SB20556.cont.taylor.0.restored.conv.fits,SB20556,49:20.0,05:56.8,-67:43:22.134,-61:45:23.449,327.3332337,346.4865139,-67.72281496,-61.75651362,processed_wcs_20556.csv,285,3722,45,367
20557,348.3870958,-64.90365556,219,3863,25,326,254,3659,25,363,processed_wcs_20557.csv,234,3781,41,348,,image.i.RACS_2313-64.SB20557.cont.taylor.0.restored.conv.fits,SB20557,35:46.7,52:24.9,-67:43:21.836,-61:45:20.723,338.9446858,358.1037688,-67.72273214,-61.75575648,processed_wcs_20557.csv,234,3781,41,348
20558,349.7142833,-60.32171389,223,4007,24,347,258,3844,34,349,processed_wcs_20558.csv,243,3935,46,394,,image.i.RACS_2318-60.SB20558.cont.taylor.0.restored.conv.fits,SB20558,47:08.2,51:29.3,-63:11:33.616,-57:12:34.067,341.7841874,357.8722056,-63.19267105,-57.20946303,processed_wcs_20558.csv,243,3935,46,394
20559,355.5,-55.72483611,265,3918,36,301,297,3804,26,277,processed_wcs_20559.csv,293,3835,55,344,,image.i.RACS_2342-55.SB20559.cont.taylor.0.restored.conv.fits,SB20559,14:32.6,10:14.6,-58:37:55.974,-52:38:29.086,348.635866,362.560951,-58.63221497,-52.64141276,processed_wcs_20559.csv,293,3835,55,344
20560,4.5,-55.72483611,246,3841,27,338,284,3714,28,326,processed_wcs_20560.csv,306,3771,31,379,,image.i.RACS_0018-55.SB20560.cont.taylor.0.restored.conv.fits,SB20560,50:32.9,46:15.1,-58:37:56.172,-52:38:30.732,357.6369301,371.5630782,-58.63227002,-52.64186989,processed_wcs_20560.csv,306,3771,31,379
20561,4.090908333,-51.11844333,247,4047,22,332,288,3911,32,326,processed_wcs_20561.csv,282,3987,43,384,,image.i.RACS_0016-51.SB20561.cont.taylor.0.restored.conv.fits,SB20561,52:02.2,41:24.3,-54:03:18.541,-48:03:29.650,358.0091443,370.3512551,-54.05515021,-48.05823606,processed_wcs_20561.csv,282,3987,43,384
20562,12.272725,-51.11844333,268,3831,17,340,301,3697,30,315,processed_wcs_20562.csv,293,3740,34,375,,image.i.RACS_0049-51.SB20562.cont.taylor.0.restored.conv.fits,SB20562,24:45.6,14:07.3,-54:03:18.375,-48:03:30.099,6.190015909,18.53023754,-54.05510423,-48.05836073,processed_wcs_20562.csv,293,3740,34,375
20563,20.45454167,-51.11844333,285,3698,29,287,325,3559,32,266,processed_wcs_20563.csv,310,3678,35,327,,image.i.RACS_0121-51.SB20563.cont.taylor.0.restored.conv.fits,SB20563,57:32.4,46:52.1,-54:03:24.681,-48:03:41.335,14.38490043,26.7169456,-54.05685591,-48.06148208,processed_wcs_20563.csv,310,3678,35,327
20564,18.75,-46.50296111,309,4002,31,347,359,3835,36,316,processed_wcs_20564.csv,369,3947,54,379,,image.i.RACS_0114-46.SB20564.cont.taylor.0.restored.conv.fits,SB20564,53:02.4,37:36.6,-49:27:45.298,-43:27:44.187,13.25993811,24.40237667,-49.46258278,-43.4622741,processed_wcs_20564.csv,369,3947,54,379
20565,26.25,-46.50296111,315,3920,46,322,350,3788,38,310,processed_wcs_20565.csv,340,3877,69,348,,image.i.RACS_0144-46.SB20565.cont.taylor.0.restored.conv.fits,SB20565,23:02.0,07:36.6,-49:27:45.019,-43:27:42.188,20.75822938,31.90237667,-49.46250539,-43.46171885,processed_wcs_20565.csv,340,3877,69,348
20566,31.15384583,-41.87891111,313,3701,44,315,383,3566,44,289,processed_wcs_20566.csv,370,3690,76,341,,image.i.RACS_0204-41.SB20566.cont.taylor.0.restored.conv.fits,SB20566,44:28.6,25:20.5,-44:51:26.293,-38:51:14.014,26.11899049,36.33528315,-44.85730368,-38.85389278,processed_wcs_20566.csv,370,3690,76,341
20567,32.72727083,-37.24848889,404,4026,35,333,430,3848,36,324,processed_wcs_20567.csv,436,4010,72,361,,image.i.RACS_0210-37.SB20567.cont.taylor.0.restored.conv.fits,SB20567,52:12.7,30:09.2,-40:14:34.532,-34:14:19.591,28.05310889,37.53835991,-40.24292551,-34.23877522,processed_wcs_20567.csv,436,4010,72,361
20568,39.272725,-37.24848889,407,3860,34,342,429,3806,38,302,processed_wcs_20568.csv,475,3818,58,342,,image.i.RACS_0237-37.SB20568.cont.taylor.0.restored.conv.fits,SB20568,18:23.7,56:20.1,-40:14:34.532,-34:14:19.591,34.59856306,44.08381407,-40.24292551,-34.23877522,processed_wcs_20568.csv,475,3818,58,342
20569,45.81817917,-37.24848889,317,3269,32,256,360,3139,37,229,processed_wcs_20569.csv,379,3216,70,263,,image.i.RACS_0303-37.SB20569.cont.taylor.0.restored.conv.fits,SB20569,44:34.6,22:30.8,-40:14:34.532,-34:14:21.686,41.14401722,50.62853992,-40.24292551,-34.2393571,processed_wcs_20569.csv,379,3216,70,263
20570,52.36363333,-37.24848889,362,3359,46,304,396,3247,55,252,processed_wcs_20570.csv,437,3348,76,302,,image.i.RACS_0329-37.SB20570.cont.taylor.0.restored.conv.fits,SB20570,10:45.5,48:41.9,-40:14:34.532,-34:14:19.591,47.68947139,57.17472241,-40.24292551,-34.23877522,processed_wcs_20570.csv,437,3348,76,302
20571,52.75861667,-32.61161944,299,3675,33,276,296,3528,49,262,processed_wcs_20571.csv,349,3626,73,296,,image.i.RACS_0331-32.SB20571.cont.taylor.0.restored.conv.fits,SB20571,13:28.7,49:06.2,-35:37:13.788,-29:36:52.480,48.36943449,57.27574048,-35.62049653,-29.61457765,processed_wcs_20571.csv,349,3626,73,296
20572,58.96551667,-32.61161944,318,3664,41,294,342,3599,39,271,processed_wcs_20572.csv,349,3714,73,303,,image.i.RACS_0355-32.SB20572.cont.taylor.0.restored.conv.fits,SB20572,38:18.5,13:55.8,-35:37:13.870,-29:36:52.480,54.57701867,63.48264048,-35.62051953,-29.61457765,processed_wcs_20572.csv,349,3714,73,303
20573,63,-27.9695,426,3515,57,284,419,3406,60,266,processed_wcs_20573.csv,485,3439,103,299,,image.i.RACS_0412-28.SB20573.cont.taylor.0.restored.conv.fits,SB20573,55:21.4,29:07.6,-30:59:26.646,-24:59:06.459,58.83899543,67.28171195,-30.99073502,-24.98512757,processed_wcs_20573.csv,485,3439,103,299
20574,69,-27.9695,339,3679,43,273,326,3609,53,256,processed_wcs_20574.csv,359,3683,69,305,,image.i.RACS_0436-28.SB20574.cont.taylor.0.restored.conv.fits,SB20574,19:23.1,53:09.2,-30:59:29.398,-24:59:13.801,64.84610962,73.28822677,-30.99149949,-24.98716695,processed_wcs_20574.csv,359,3683,69,305
20575,75,-27.9695,363,3810,53,314,398,3709,56,297,processed_wcs_20575.csv,423,3778,81,320,,image.i.RACS_0500-28.SB20575.cont.taylor.0.restored.conv.fits,SB20575,43:21.4,17:07.8,-30:59:28.648,-24:59:04.391,70.83897113,79.28238593,-30.99129099,-24.98455307,processed_wcs_20575.csv,423,3778,81,320
20576,81,-27.9695,336,3758,39,290,391,3583,50,262,processed_wcs_20576.csv,415,3705,73,287,,image.i.RACS_0524-28.SB20576.cont.taylor.0.restored.conv.fits,SB20576,07:21.3,41:07.8,-30:59:32.651,-24:59:08.395,76.83892254,85.28243593,-30.99240294,-24.98566514,processed_wcs_20576.csv,415,3705,73,287
20577,87,-27.9695,313,3475,31,327,369,3369,42,274,processed_wcs_20577.csv,384,3429,65,326,,image.i.RACS_0548-28.SB20577.cont.taylor.0.restored.conv.fits,SB20577,31:21.8,05:07.1,-30:59:28.852,-24:59:16.667,82.840918,91.27979,-30.99134789,-24.98796311,processed_wcs_20577.csv,384,3429,65,326
20578,93,-27.9695,351,3510,42,272,366,3400,54,245,processed_wcs_20578.csv,417,3470,76,291,,image.i.RACS_0612-28.SB20578.cont.taylor.0.restored.conv.fits,SB20578,55:22.0,29:07.0,-30:59:30.922,-24:59:18.735,88.84154267,97.279166,-30.99192282,-24.98853759,processed_wcs_20578.csv,417,3470,76,291
20579,97.14285417,-23.32096389,391,3607,39,280,384,3532,47,258,processed_wcs_20579.csv,426,3608,67,295,,image.i.RACS_0628-23.SB20579.cont.taylor.0.restored.conv.fits,SB20579,12:39.5,44:56.6,-26:21:26.300,-20:21:00.347,93.16477443,101.235819,-26.35730561,-20.35009646,processed_wcs_20579.csv,426,3608,67,295
20580,102.8571417,-23.32096389,374,3209,40,290,397,3110,46,258,processed_wcs_20580.csv,423,3193,62,311,,image.i.RACS_0651-23.SB20580.cont.taylor.0.restored.conv.fits,SB20580,35:30.8,07:47.7,-26:21:30.249,-20:21:02.458,98.87840262,106.9489039,-26.3584025,-20.35068269,processed_wcs_20580.csv,423,3193,62,311
20581,108.571425,-23.32096389,385,3277,31,278,418,3158,24,254,processed_wcs_20581.csv,452,3250,49,297,,image.i.RACS_0714-23.SB20581.cont.taylor.0.restored.conv.fits,SB20581,58:21.7,30:39.0,-26:21:24.023,-20:20:50.500,104.5902595,112.6625071,-26.35667293,-20.34736099,processed_wcs_20581.csv,452,3250,49,297
20582,111,-27.9695,330,3626,46,302,378,3484,52,281,processed_wcs_20582.csv,380,3551,64,350,,image.i.RACS_0724-28.SB20582.cont.taylor.0.restored.conv.fits,SB20582,07:21.2,41:07.2,-30:59:34.584,-24:59:02.655,106.8382493,115.279865,-30.99293994,-24.98407087,processed_wcs_20582.csv,380,3551,64,350
20583,117,-27.9695,422,3427,34,280,495,3310,39,243,processed_wcs_20583.csv,522,3395,61,268,,image.i.RACS_0748-28.SB20583.cont.taylor.0.restored.conv.fits,SB20583,31:21.5,05:07.6,-30:59:36.722,-24:59:06.459,112.8395229,121.2818369,-30.99353386,-24.98512757,processed_wcs_20583.csv,522,3395,61,268
20584,120,-23.32096389,431,3511,64,295,489,3395,49,263,processed_wcs_20584.csv,487,3475,98,305,,image.i.RACS_0759-23.SB20584.cont.taylor.0.restored.conv.fits,SB20584,44:05.1,16:22.9,-26:21:16.235,-20:20:56.126,116.0213951,124.0953503,-26.3545098,-20.34892398,processed_wcs_20584.csv,487,3475,98,305
20585,125.7142833,-23.32096389,404,3687,43,304,401,3546,57,306,processed_wcs_20585.csv,444,3679,68,319,,image.i.RACS_0822-23.SB20585.cont.taylor.0.restored.conv.fits,SB20585,06:56.4,39:14.0,-26:21:18.182,-20:20:54.233,121.7350383,129.8084114,-26.35505059,-20.34839798,processed_wcs_20585.csv,444,3679,68,319
20586,131.4285708,-23.32096389,359,3744,46,290,366,3636,56,277,processed_wcs_20586.csv,409,3716,81,298,,image.i.RACS_0845-23.SB20586.cont.taylor.0.restored.conv.fits,SB20586,29:47.4,02:06.0,-26:21:20.019,-20:20:50.012,127.4474437,135.5252026,-26.35556073,-20.34722548,processed_wcs_20586.csv,409,3716,81,298
20587,137.1428542,-23.32096389,350,3634,31,328,360,3573,36,303,processed_wcs_20587.csv,388,3609,72,359,,image.i.RACS_0908-23.SB20587.cont.taylor.0.restored.conv.fits,SB20587,52:38.8,24:57.5,-26:21:22.021,-20:20:50.012,133.1617079,141.2395057,-26.35611683,-20.34722548,processed_wcs_20587.csv,388,3609,72,359
20588,142.8571417,-23.32096389,366,3590,41,287,387,3415,47,293,processed_wcs_20588.csv,426,3584,73,296,,image.i.RACS_0931-23.SB20588.cont.taylor.0.restored.conv.fits,SB20588,15:30.1,47:48.9,-26:21:17.962,-20:20:48.010,138.8754128,146.9537537,-26.35498931,-20.34666935,processed_wcs_20588.csv,426,3584,73,296
20589,148.571425,-23.32096389,412,3631,37,321,459,3523,45,289,processed_wcs_20589.csv,430,3629,62,345,,image.i.RACS_0954-23.SB20589.cont.taylor.0.restored.conv.fits,SB20589,38:21.8,10:40.3,-26:21:14.068,-20:20:50.012,144.5909764,152.6679976,-26.35390776,-20.34722548,processed_wcs_20589.csv,430,3629,62,345
20590,147,-27.9695,338,3757,51,320,353,3626,48,301,processed_wcs_20590.csv,383,3722,88,340,,image.i.RACS_0948-28.SB20590.cont.taylor.0.restored.conv.fits,SB20590,31:21.4,05:07.9,-30:59:26.646,-24:59:04.325,142.8389954,151.2830099,-30.99073502,-24.98453461,processed_wcs_20590.csv,383,3722,88,340
20592,176.5384583,41.87635833,151,644,1276,233,390,288,596,235,processed_wcs_20592.csv,443,382,1283,168,,image.i.RACS_1146+41.SB20592.cont.taylor.0.restored.conv.fits,SB20592,26:05.4,06:46.0,+38:41:30.691,+44:41:36.154,171.5226191,181.6918678,38.69185864,44.6933761,processed_wcs_20592.csv,443,382,1283,168
20593,162.6923042,41.87635833,134,437,1414,166,380,232,775,182,processed_wcs_20593.csv,475,167,1059,134,,image.i.RACS_1050+41.SB20593.cont.taylor.0.restored.conv.fits,SB20593,30:44.3,11:24.6,+38:41:47.706,+44:41:23.332,157.6846187,167.852401,38.6965851,44.68981455,processed_wcs_20593.csv,475,167,1059,134
20594,170.1818167,37.24593611,267,1894,730,335,558,1180,258,348,processed_wcs_20594.csv,660,1107,650,244,,image.i.RACS_1120+37.SB20594.cont.taylor.0.restored.conv.fits,SB20594,02:05.0,39:54.5,+34:04:46.749,+40:04:55.671,165.5209222,174.9771353,34.07965237,40.08213092,processed_wcs_20594.csv,660,1107,650,244
20595,176.7272708,37.24593611,237,1806,714,305,557,1223,202,303,processed_wcs_20595.csv,660,1054,613,245,,image.i.RACS_1146+37.SB20595.cont.taylor.0.restored.conv.fits,SB20595,28:15.6,06:05.2,+34:04:44.841,+40:04:55.474,172.0649231,181.5218629,34.07912258,40.08207609,processed_wcs_20595.csv,660,1054,613,245
20596,182.8571417,23.31840694,167,3319,36,324,200,3065,31,322,processed_wcs_20596.csv,235,3124,55,338,,image.i.RACS_1211+23.SB20596.cont.taylor.0.restored.conv.fits,SB20596,55:32.2,27:46.9,+20:11:16.425,+26:11:34.534,178.8840808,186.9455453,20.18789574,26.19292598,processed_wcs_20596.csv,235,3124,55,338
20597,188.4375,18.66515833,222,3550,21,358,225,3364,27,360,processed_wcs_20597.csv,230,3469,44,412,,image.i.RACS_1233+18.SB20597.cont.taylor.0.restored.conv.fits,SB20597,18:24.8,49:31.7,+15:32:38.596,+21:33:07.554,184.6034438,192.3822542,15.5440544,21.55209843,processed_wcs_20597.csv,230,3469,44,412
20598,193.6363625,14.00634444,264,3406,30,325,257,3224,34,345,processed_wcs_20598.csv,316,3285,55,369,,image.i.RACS_1254+14.SB20598.cont.taylor.0.restored.conv.fits,SB20598,39:38.3,09:52.6,+10:53:43.251,+16:54:10.270,189.9095119,197.4690869,10.8953475,16.90285271,processed_wcs_20598.csv,316,3285,55,369
20599,199.0909083,14.00634444,272,3392,30,275,272,3244,48,261,processed_wcs_20599.csv,305,3326,71,314,,image.i.RACS_1316+14.SB20599.cont.taylor.0.restored.conv.fits,SB20599,01:27.4,31:42.0,+10:53:47.193,+16:54:10.270,195.3640578,202.9247963,10.89644256,16.90285271,processed_wcs_20599.csv,305,3326,71,314
20600,204.5454542,14.00634444,279,3608,42,300,291,3396,30,288,processed_wcs_20600.csv,327,3504,46,331,,image.i.RACS_1338+14.SB20600.cont.taylor.0.restored.conv.fits,SB20600,23:16.5,53:31.2,+10:53:43.156,+16:54:08.267,200.8186146,208.3799125,10.89532113,16.90229653,processed_wcs_20600.csv,327,3504,46,331
20601,210,14.00634444,273,3609,27,276,234,3508,21,297,processed_wcs_20601.csv,279,3498,89,333,,image.i.RACS_1400+14.SB20601.cont.taylor.0.restored.conv.fits,SB20601,45:05.7,15:20.6,+10:53:43.093,+16:54:10.301,206.2737311,213.8356332,10.89530354,16.90286148,processed_wcs_20601.csv,279,3498,89,333
20602,210.9375,18.66515833,224,3655,20,343,222,3418,25,376,processed_wcs_20602.csv,231,3523,34,402,,image.i.RACS_1403+18.SB20602.cont.taylor.0.restored.conv.fits,SB20602,48:24.8,19:31.9,+15:32:42.558,+21:33:03.550,207.1034732,214.8828223,15.5451551,21.5509862,processed_wcs_20602.csv,231,3523,34,402
20603,217.1428542,23.31840694,168,3418,40,347,205,3155,21,349,processed_wcs_20603.csv,215,3236,44,362,,image.i.RACS_1428+23.SB20603.cont.taylor.0.restored.conv.fits,SB20603,12:40.4,44:55.7,+20:11:18.373,+26:11:38.427,213.1685151,221.231917,20.1884369,26.19400744,processed_wcs_20603.csv,215,3236,44,362
20604,222.8571417,23.31840694,182,3299,28,399,212,2946,33,397,processed_wcs_20604.csv,214,3056,45,411,,image.i.RACS_1451+23.SB20604.cont.taylor.0.restored.conv.fits,SB20604,35:32.2,07:47.1,+20:11:22.378,+26:11:38.537,218.8840429,226.9462045,20.18954932,26.19403802,processed_wcs_20604.csv,214,3056,45,411
20605,228.571425,23.31840694,149,2970,27,287,164,2735,25,293,processed_wcs_20605.csv,185,2808,43,286,,image.i.RACS_1514+23.SB20605.cont.taylor.0.restored.conv.fits,SB20605,58:23.3,30:38.7,+20:11:18.319,+26:11:38.427,224.597086,232.661108,20.18842186,26.19400744,processed_wcs_20605.csv,185,2808,43,286
20606,232.7586167,32.60906667,304,2498,187,311,489,1943,93,314,processed_wcs_20606.csv,657,1779,335,266,,image.i.RACS_1531+32.SB20606.cont.taylor.0.restored.conv.fits,SB20606,13:31.1,49:03.4,+29:27:23.230,+35:27:38.570,228.379555,237.2640001,29.45645285,35.46071382,processed_wcs_20606.csv,657,1779,335,266
20607,238.9655167,32.60906667,265,2621,164,320,465,2026,81,336,processed_wcs_20607.csv,610,1894,296,285,,image.i.RACS_1555+32.SB20607.cont.taylor.0.restored.conv.fits,SB20607,38:20.9,13:52.8,+29:27:23.310,+35:27:36.652,234.5871681,243.4701861,29.45647492,35.46018102,processed_wcs_20607.csv,610,1894,296,285
20608,243,27.96694556,143,3023,76,363,250,2590,58,395,processed_wcs_20608.csv,304,2691,125,358,,image.i.RACS_1612+28.SB20608.cont.taylor.0.restored.conv.fits,SB20608,55:23.2,29:05.6,+24:49:32.891,+30:49:53.157,238.8465775,247.2732814,24.82580306,30.83143242,processed_wcs_20608.csv,304,2691,125,358
20610,287.3076917,41.87635833,130,396,1319,180,335,208,618,236,processed_wcs_20610.csv,492,143,935,131,,image.i.RACS_1909+41.SB20610.cont.taylor.0.restored.conv.fits,SB20610,49:09.4,29:52.4,+38:41:37.705,+44:41:51.793,282.2891214,292.4685324,38.69380695,44.69772029,processed_wcs_20610.csv,492,143,935,131
20611,294.2307667,41.87635833,128,376,1241,145,312,184,515,192,processed_wcs_20611.csv,415,127,897,122,,image.i.RACS_1936+41.SB20611.cont.taylor.0.restored.conv.fits,SB20611,16:50.2,57:32.9,+38:41:32.362,+44:41:55.322,289.2089729,299.3870165,38.69232291,44.69870051,processed_wcs_20611.csv,415,127,897,122
20612,294.5454542,37.24593611,263,1596,769,301,576,1006,284,300,processed_wcs_20612.csv,667,894,695,227,,image.i.RACS_1938+37.SB20612.cont.taylor.0.restored.conv.fits,SB20612,19:31.9,57:21.3,+34:04:43.028,+40:04:59.474,289.8830302,299.3386714,34.07861885,40.08318712,processed_wcs_20612.csv,667,894,695,227
20613,301.0909083,37.24593611,233,1323,504,256,434,829,131,233,processed_wcs_20613.csv,536,765,488,182,,image.i.RACS_2004+37.SB20613.cont.taylor.0.restored.conv.fits,SB20613,45:42.7,23:32.5,+34:04:44.841,+40:04:55.375,296.4278339,305.8855004,34.07912258,40.08204867,processed_wcs_20613.csv,536,765,488,182
20614,307.6363625,37.24593611,199,1398,571,228,408,932,168,208,processed_wcs_20614.csv,507,730,500,153,,image.i.RACS_2030+37.SB20614.cont.taylor.0.restored.conv.fits,SB20614,11:54.1,49:42.4,+34:04:37.400,+40:04:53.671,302.9755061,312.4265557,34.07705548,40.0815754,processed_wcs_20614.csv,507,730,500,153
20615,314.1818167,37.24593611,272,1691,574,299,576,1166,164,327,processed_wcs_20615.csv,727,1123,486,223,,image.i.RACS_2056+37.SB20615.cont.taylor.0.restored.conv.fits,SB20615,38:05.5,15:55.4,+34:04:26.269,+40:05:07.966,309.5228735,318.9810038,34.07396362,40.08554625,processed_wcs_20615.csv,727,1123,486,223
20616,320.7272708,37.24593611,203,1787,693,325,509,1068,225,336,processed_wcs_20616.csv,695,984,607,256,,image.i.RACS_2122+37.SB20616.cont.taylor.0.restored.conv.fits,SB20616,04:15.7,42:05.6,+34:04:42.653,+40:05:01.572,316.0655353,325.5234337,34.07851463,40.08377006,processed_wcs_20616.csv,695,984,607,256
