FITS File,SBID,CRVAL1,CRVAL2
image.i.RACS_1800+32.SB20747.cont.taylor.0.restored.conv.fits,20747,270.0,32.60906666667
image.i.RACS_1816+09.SB21870.cont.taylor.0.restored.conv.fits,21870,274.02985,9.342486111111
image.i.RACS_1818-55.SB21298.cont.taylor.0.restored.conv.fits,21298,274.5,-55.72483611111
image.i.RACS_1821-14.SB21512.cont.taylor.0.restored.conv.fits,21512,275.4545416667,-14.00890555556
image.i.RACS_1833-18.SB33105.cont.taylor.0.restored.conv.fits,33105,278.4375,-18.66772027778
image.i.RACS_1841+41.SB20488.cont.taylor.0.restored.conv.fits,20488,280.3846125,41.87635833333
image.i.RACS_1859+09.SB21766.cont.taylor.0.restored.conv.fits,21766,284.7761166667,9.342486111111
image.i.RACS_1859-09.SB29354.cont.taylor.0.restored.conv.fits,29354,284.7761166667,-9.34505
image.i.RACS_1900-28.SB22566.cont.taylor.0.restored.conv.fits,22566,285.0,-27.9695
image.i.RACS_1905+14.SB21693.cont.taylor.0.restored.conv.fits,21693,286.3636333333,14.00634444444
image.i.RACS_1920-04.SB21441.cont.taylor.0.restored.conv.fits,21441,290.14925,-4.676341666667
image.i.RACS_1921-51.SB20275.cont.taylor.0.restored.conv.fits,20275,290.4545416667,-51.11844333333
image.i.RACS_1936+41.SB20611.cont.taylor.0.restored.conv.fits,20611,294.2307666667,41.87635833333
image.i.RACS_1938+37.SB20612.cont.taylor.0.restored.conv.fits,20612,294.5454541667,37.24593611111
image.i.RACS_1944-46.SB20276.cont.taylor.0.restored.conv.fits,20276,296.25,-46.50296111111
image.i.RACS_2004-32.SB20322.cont.taylor.0.restored.conv.fits,20322,301.0344791667,-32.61161944444
image.i.RACS_2011+23.SB20824.cont.taylor.0.restored.conv.fits,20824,302.8571416667,23.31840694444
image.i.RACS_2025+00.SB21806.cont.taylor.0.restored.conv.fits,21806,306.2686541667,0.0
image.i.RACS_2025-04.SB21444.cont.taylor.0.restored.conv.fits,21444,306.2686541667,-4.676341666667
image.i.RACS_2044+46.SB22820.cont.taylor.0.restored.conv.fits,22820,311.25,46.50041027778
image.i.RACS_2046+09.SB21634.cont.taylor.0.restored.conv.fits,21634,311.6417875,9.342486111111
image.i.RACS_2059-41.SB20516.cont.taylor.0.restored.conv.fits,20516,315.0,-41.87891111111
image.i.RACS_2108+04.SB21701.cont.taylor.0.restored.conv.fits,21701,317.014925,4.673775
image.i.RACS_2143+32.SB20685.cont.taylor.0.restored.conv.fits,20685,325.8620666667,32.60906666667
image.i.RACS_2144-46.SB20901.cont.taylor.0.restored.conv.fits,20901,326.25,-46.50296111111
image.i.RACS_2148+28.SB20686.cont.taylor.0.restored.conv.fits,20686,327.0,27.96694555556
image.i.RACS_2148-28.SB20412.cont.taylor.0.restored.conv.fits,20412,327.0,-27.9695
image.i.RACS_2151+09.SB21145.cont.taylor.0.restored.conv.fits,21145,327.7611916667,9.342486111111
image.i.RACS_2156+18.SB20830.cont.taylor.0.restored.conv.fits,20830,329.0625,18.66515833333
image.i.RACS_2156-18.SB21810.cont.taylor.0.restored.conv.fits,21810,329.0625,-18.66772027778
image.i.RACS_2200-14.SB21705.cont.taylor.0.restored.conv.fits,21705,330.0,-14.00890555556
image.i.RACS_2205+23.SB20755.cont.taylor.0.restored.conv.fits,20755,331.4285708333,23.31840694444
image.i.RACS_2212+09.SB29571.cont.taylor.0.restored.conv.fits,29571,333.134325,9.342486111111
image.i.RACS_2214+46.SB25494.cont.taylor.0.restored.conv.fits,25494,333.75,46.50041027778
image.i.RACS_2243-14.SB21451.cont.taylor.0.restored.conv.fits,21451,340.9090875,-14.00890555556
image.i.RACS_2244+46.SB22900.cont.taylor.0.restored.conv.fits,22900,341.25,46.50041027778
image.i.RACS_2250+41.SB20370.cont.taylor.0.restored.conv.fits,20370,342.6923041667,41.87635833333
image.i.RACS_2255+00.SB21148.cont.taylor.0.restored.conv.fits,21148,343.8805958333,0.0
image.i.RACS_2303-18.SB21708.cont.taylor.0.restored.conv.fits,21708,345.9375,-18.66772027778
image.i.RACS_2307+37.SB20374.cont.taylor.0.restored.conv.fits,20374,346.9090875,37.24593611111
image.i.RACS_2310-51.SB20149.cont.taylor.0.restored.conv.fits,20149,347.7272708333,-51.11844333333
image.i.RACS_2314+23.SB20691.cont.taylor.0.restored.conv.fits,20691,348.571425,23.31840694444
image.i.RACS_2327-14.SB21383.cont.taylor.0.restored.conv.fits,21383,351.8181791667,-14.00890555556
image.i.RACS_2333+37.SB20375.cont.taylor.0.restored.conv.fits,20375,353.4545416667,37.24593611111
image.i.RACS_2338-04.SB20460.cont.taylor.0.restored.conv.fits,20460,354.6268625,-4.676341666667
image.i.RACS_2342-55.SB20559.cont.taylor.0.restored.conv.fits,20559,355.5,-55.72483611111
image.i.RACS_2348-28.SB20418.cont.taylor.0.restored.conv.fits,20418,357.0,-27.9695
image.i.RACS_2359+04.SB20836.cont.taylor.0.restored.conv.fits,20836,0.0,4.673775
image.i.RACS_0324-28.SB20429.cont.taylor.0.restored.conv.fits,20429,51.0,-27.9695
image.i.RACS_0334+09.SB20774.cont.taylor.0.restored.conv.fits,20774,53.73134166667,9.342486111111
image.i.RACS_0356-04.SB21053.cont.taylor.0.restored.conv.fits,21053,59.104475,-4.676341666667
image.i.RACS_0000-73.SB21815.cont.taylor.0.restored.conv.fits,21815,0.0,-73.66363055556
image.i.RACS_0000-87.SB21888.cont.taylor.0.restored.conv.fits,21888,0.0,-87.66182777778
image.i.RACS_0010-14.SB21151.cont.taylor.0.restored.conv.fits,21151,2.727270833333,-14.00890555556
image.i.RACS_0012+28.SB20625.cont.taylor.0.restored.conv.fits,20625,3.0,27.96694555556
image.i.RACS_0012+32.SB20493.cont.taylor.0.restored.conv.fits,20493,3.103445833333,32.60906666667
image.i.RACS_0021+00.SB29580.cont.taylor.0.restored.conv.fits,29580,5.373133333333,0.0
image.i.RACS_0022+23.SB20694.cont.taylor.0.restored.conv.fits,20694,5.714283333333,23.31840694444
image.i.RACS_0027-69.SB21199.cont.taylor.0.restored.conv.fits,21199,6.923075,-69.47467222222
image.i.RACS_0037-32.SB20911.cont.taylor.0.restored.conv.fits,20911,9.310341666667,-32.61161944444
image.i.RACS_0044+46.SB25440.cont.taylor.0.restored.conv.fits,25440,11.25,46.50041027778
image.i.RACS_0054-14.SB21388.cont.taylor.0.restored.conv.fits,21388,13.6363625,-14.00890555556
image.i.RACS_0116+14.SB20700.cont.taylor.0.restored.conv.fits,20700,19.09090833333,14.00634444444
image.i.RACS_0122-60.SB21589.cont.taylor.0.restored.conv.fits,21589,20.571425,-60.32171388889
image.i.RACS_0124+28.SB20380.cont.taylor.0.restored.conv.fits,20380,21.0,27.96694555556
image.i.RACS_0131+23.SB20497.cont.taylor.0.restored.conv.fits,20497,22.85714166667,23.31840694444
image.i.RACS_0132-64.SB21590.cont.taylor.0.restored.conv.fits,21590,23.22580416667,-64.90365555556
image.i.RACS_0144+37.SB20291.cont.taylor.0.restored.conv.fits,20291,26.18181666667,37.24593611111
image.i.RACS_0147+00.SB21047.cont.taylor.0.restored.conv.fits,21047,26.86567083333,0.0
image.i.RACS_0154+23.SB20498.cont.taylor.0.restored.conv.fits,20498,28.571425,23.31840694444
image.i.RACS_0214-46.SB21889.cont.taylor.0.restored.conv.fits,21889,33.75,-46.50296111111
image.i.RACS_0210-37.SB20567.cont.taylor.0.restored.conv.fits,20567,32.72727083333,-37.24848888889
image.i.RACS_0212-28.SB20426.cont.taylor.0.restored.conv.fits,20426,33.0,-27.9695
image.i.RACS_0230+04.SB29380.cont.taylor.0.restored.conv.fits,29380,37.6119375,4.673775
image.i.RACS_0230-04.SB20468.cont.taylor.0.restored.conv.fits,20468,37.6119375,-4.676341666667
image.i.RACS_0236-28.SB20427.cont.taylor.0.restored.conv.fits,20427,39.0,-27.9695
image.i.RACS_0239+23.SB20500.cont.taylor.0.restored.conv.fits,20500,40.0,23.31840694444
image.i.RACS_0242-55.SB21593.cont.taylor.0.restored.conv.fits,21593,40.5,-55.72483611111
image.i.RACS_0244-46.SB21595.cont.taylor.0.restored.conv.fits,21595,41.25,-46.50296111111
image.i.RACS_0251+00.SB20470.cont.taylor.0.restored.conv.fits,20470,42.98507083333,0.0
image.i.RACS_0259-51.SB21821.cont.taylor.0.restored.conv.fits,21821,45.0,-51.11844333333
image.i.RACS_0300-28.SB20428.cont.taylor.0.restored.conv.fits,20428,45.0,-27.9695
image.i.RACS_0405-51.SB21893.cont.taylor.0.restored.conv.fits,21893,61.36363333333,-51.11844333333
image.i.RACS_0406-60.SB33405.cont.taylor.0.restored.conv.fits,33405,61.71428333333,-60.32171388889
image.i.RACS_0411-23.SB21830.cont.taylor.0.restored.conv.fits,21830,62.85714166667,-23.32096388889
image.i.RACS_0414+46.SB25452.cont.taylor.0.restored.conv.fits,25452,63.75,46.50041027778
image.i.RACS_0420+32.SB20386.cont.taylor.0.restored.conv.fits,20386,65.1724125,32.60906666667
image.i.RACS_0432+14.SB20709.cont.taylor.0.restored.conv.fits,20709,68.18181666667,14.00634444444
image.i.RACS_0436-28.SB20574.cont.taylor.0.restored.conv.fits,20574,69.0,-27.9695
image.i.RACS_0503-18.SB21900.cont.taylor.0.restored.conv.fits,21900,75.9375,-18.66772027778
image.i.RACS_0504-69.SB22028.cont.taylor.0.restored.conv.fits,22028,76.15384583333,-69.47467222222
image.i.RACS_0516+14.SB21398.cont.taylor.0.restored.conv.fits,21398,79.09090833333,14.00634444444
image.i.RACS_0516-14.SB21735.cont.taylor.0.restored.conv.fits,21735,79.09090833333,-14.00890555556
image.i.RACS_0544-46.SB22326.cont.taylor.0.restored.conv.fits,22326,86.25,-46.50296111111
image.i.RACS_0612+28.SB20777.cont.taylor.0.restored.conv.fits,20777,93.0,27.96694555556
image.i.RACS_0614+46.SB25459.cont.taylor.0.restored.conv.fits,25459,93.75,46.50041027778
image.i.RACS_0633+18.SB21402.cont.taylor.0.restored.conv.fits,21402,98.4375,18.66515833333
image.i.RACS_0658+37.SB20643.cont.taylor.0.restored.conv.fits,20643,104.7272708333,37.24593611111
image.i.RACS_0700+28.SB20780.cont.taylor.0.restored.conv.fits,20780,105.0,27.96694555556
image.i.RACS_0705+14.SB21404.cont.taylor.0.restored.conv.fits,21404,106.3636333333,14.00634444444
image.i.RACS_0714-32.SB21906.cont.taylor.0.restored.conv.fits,21906,108.6206875,-32.61161944444
image.i.RACS_0725-37.SB21959.cont.taylor.0.restored.conv.fits,21959,111.272725,-37.24848888889
image.i.RACS_0741+18.SB21181.cont.taylor.0.restored.conv.fits,21181,115.3125,18.66515833333
image.i.RACS_0744+46.SB25462.cont.taylor.0.restored.conv.fits,25462,116.25,46.50041027778
image.i.RACS_0752+04.SB21477.cont.taylor.0.restored.conv.fits,21477,118.2089541667,4.673775
image.i.RACS_0752-04.SB21550.cont.taylor.0.restored.conv.fits,21550,118.2089541667,-4.676341666667
image.i.RACS_0814+04.SB21478.cont.taylor.0.restored.conv.fits,21478,123.5820875,4.673775
image.i.RACS_0804-32.SB21664.cont.taylor.0.restored.conv.fits,21664,121.0344791667,-32.61161944444
image.i.RACS_0814+09.SB21479.cont.taylor.0.restored.conv.fits,21479,123.5820875,9.342486111111
image.i.RACS_0832-14.SB21839.cont.taylor.0.restored.conv.fits,21839,128.1818166667,-14.00890555556
image.i.RACS_0843-37.SB21910.cont.taylor.0.restored.conv.fits,21910,130.9090875,-37.24848888889
image.i.RACS_0844+46.SB22668.cont.taylor.0.restored.conv.fits,22668,131.25,46.50041027778
image.i.RACS_0844-46.SB22336.cont.taylor.0.restored.conv.fits,22336,131.25,-46.50296111111
image.i.RACS_0844-72.SB22460.cont.taylor.0.restored.conv.fits,22460,131.1078833333,-72.07375277778
image.i.RACS_0854+14.SB21410.cont.taylor.0.restored.conv.fits,21410,133.6363625,14.00634444444
image.i.RACS_0857-09.SB21745.cont.taylor.0.restored.conv.fits,21745,134.3283541667,-9.34505
image.i.RACS_0859+41.SB20649.cont.taylor.0.restored.conv.fits,20649,135.0,41.87635833333
image.i.RACS_0900+28.SB20786.cont.taylor.0.restored.conv.fits,20786,135.0,27.96694555556
image.i.RACS_0916-14.SB21842.cont.taylor.0.restored.conv.fits,21842,139.0909083333,-14.00890555556
image.i.RACS_0918+32.SB20721.cont.taylor.0.restored.conv.fits,20721,139.6551708333,32.60906666667
image.i.RACS_0918-04.SB21554.cont.taylor.0.restored.conv.fits,21554,139.7014916667,-4.676341666667
image.i.RACS_0924+28.SB20787.cont.taylor.0.restored.conv.fits,20787,141.0,27.96694555556
image.i.RACS_0931-23.SB20588.cont.taylor.0.restored.conv.fits,20588,142.8571416667,-23.32096388889
image.i.RACS_1001-04.SB21556.cont.taylor.0.restored.conv.fits,21556,150.4477583333,-4.676341666667
image.i.RACS_1008-32.SB21671.cont.taylor.0.restored.conv.fits,21671,152.0689625,-32.61161944444
image.i.RACS_1012-28.SB21965.cont.taylor.0.restored.conv.fits,21965,153.0,-27.9695
image.i.RACS_1018+18.SB20795.cont.taylor.0.restored.conv.fits,20795,154.6875,18.66515833333
image.i.RACS_1036-28.SB21967.cont.taylor.0.restored.conv.fits,21967,159.0,-27.9695
image.i.RACS_1044+04.SB21487.cont.taylor.0.restored.conv.fits,21487,161.1940291667,4.673775
image.i.RACS_1044-04.SB21558.cont.taylor.0.restored.conv.fits,21558,161.1940291667,-4.676341666667
image.i.RACS_1044-09.SB21559.cont.taylor.0.restored.conv.fits,21559,161.1940291667,-9.34505
image.i.RACS_1050-64.SB22464.cont.taylor.0.restored.conv.fits,22464,162.5806416667,-64.90365555556
image.i.RACS_1100-28.SB21968.cont.taylor.0.restored.conv.fits,21968,165.0,-27.9695
image.i.RACS_1107-78.SB22116.cont.taylor.0.restored.conv.fits,22116,166.9759291667,-78.01179444444
image.i.RACS_1124-28.SB21674.cont.taylor.0.restored.conv.fits,21674,171.0,-27.9695
image.i.RACS_1126+18.SB20731.cont.taylor.0.restored.conv.fits,20731,171.5625,18.66515833333
image.i.RACS_1126-18.SB21754.cont.taylor.0.restored.conv.fits,21754,171.5625,-18.66772027778
image.i.RACS_1146-41.SB21920.cont.taylor.0.restored.conv.fits,21920,176.5384583333,-41.87891111111
image.i.RACS_1148+18.SB20732.cont.taylor.0.restored.conv.fits,20732,177.1875,18.66515833333
image.i.RACS_1148+28.SB20728.cont.taylor.0.restored.conv.fits,20728,177.0,27.96694555556
image.i.RACS_1148-18.SB21755.cont.taylor.0.restored.conv.fits,21755,177.1875,-18.66772027778
image.i.RACS_1210+00.SB21077.cont.taylor.0.restored.conv.fits,21077,182.6865666667,0.0
image.i.RACS_1212+32.SB20390.cont.taylor.0.restored.conv.fits,20390,183.1034458333,32.60906666667
image.i.RACS_1212+28.SB20474.cont.taylor.0.restored.conv.fits,20474,183.0,27.96694555556
image.i.RACS_1213-37.SB21853.cont.taylor.0.restored.conv.fits,21853,183.272725,-37.24848888889
image.i.RACS_1213-41.SB21854.cont.taylor.0.restored.conv.fits,21854,183.4615375,-41.87891111111
image.i.RACS_1218-55.SB22050.cont.taylor.0.restored.conv.fits,22050,184.5,-55.72483611111
image.i.RACS_1232+09.SB20799.cont.taylor.0.restored.conv.fits,20799,188.0597,9.342486111111
image.i.RACS_1233+18.SB20597.cont.taylor.0.restored.conv.fits,20597,188.4375,18.66515833333
image.i.RACS_1236+28.SB20433.cont.taylor.0.restored.conv.fits,20433,189.0,27.96694555556
image.i.RACS_1245+46.SB25478.cont.taylor.0.restored.conv.fits,25478,191.25,46.50041027778
image.i.RACS_1300+28.SB20391.cont.taylor.0.restored.conv.fits,20391,195.0,27.96694555556
image.i.RACS_1256+18.SB20507.cont.taylor.0.restored.conv.fits,20507,194.0625,18.66515833333
image.i.RACS_1257+23.SB20475.cont.taylor.0.restored.conv.fits,20475,194.2857125,23.31840694444
image.i.RACS_1302+32.SB20355.cont.taylor.0.restored.conv.fits,20355,195.5172375,32.60906666667
image.i.RACS_1324+28.SB20392.cont.taylor.0.restored.conv.fits,20392,201.0,27.96694555556
image.i.RACS_1326+32.SB20356.cont.taylor.0.restored.conv.fits,20356,201.7241375,32.60906666667
image.i.RACS_1336-09.SB22874.cont.taylor.0.restored.conv.fits,22874,204.1791041667,-9.34505
image.i.RACS_1342-60.SB22348.cont.taylor.0.restored.conv.fits,22348,205.7142833333,-60.32171388889
image.i.RACS_1351+32.SB20478.cont.taylor.0.restored.conv.fits,20478,207.9310333333,32.60906666667
image.i.RACS_1358+09.SB20738.cont.taylor.0.restored.conv.fits,20738,209.5522375,9.342486111111
image.i.RACS_1358-09.SB22875.cont.taylor.0.restored.conv.fits,22875,209.5522375,-9.34505
image.i.RACS_1405-23.SB23172.cont.taylor.0.restored.conv.fits,23172,211.4285708333,-23.32096388889
image.i.RACS_1415+46.SB25870.cont.taylor.0.restored.conv.fits,25870,213.75,46.50041027778
image.i.RACS_1419-09.SB22878.cont.taylor.0.restored.conv.fits,22878,214.9253708333,-9.34505
image.i.RACS_1424-37.SB22473.cont.taylor.0.restored.conv.fits,22473,216.0,-37.24848888889
image.i.RACS_1426+18.SB20805.cont.taylor.0.restored.conv.fits,20805,216.5625,18.66515833333
image.i.RACS_1426-18.SB41092.cont.taylor.0.restored.conv.fits,41092,216.5625,-18.66772027778
image.i.RACS_1428+23.SB20603.cont.taylor.0.restored.conv.fits,20603,217.1428541667,23.31840694444
image.i.RACS_1432-41.SB22059.cont.taylor.0.restored.conv.fits,22059,218.0769208333,-41.87891111111
image.i.RACS_1441+04.SB21982.cont.taylor.0.restored.conv.fits,21982,220.2985041667,4.673775
image.i.RACS_1441+09.SB21981.cont.taylor.0.restored.conv.fits,21981,220.2985041667,9.342486111111
image.i.RACS_1441-32.SB21684.cont.taylor.0.restored.conv.fits,21684,220.344825,-32.61161944444
image.i.RACS_1441-04.SB22685.cont.taylor.0.restored.conv.fits,22685,220.2985041667,-4.676341666667
image.i.RACS_1441-09.SB23104.cont.taylor.0.restored.conv.fits,23104,220.2985041667,-9.34505
image.i.RACS_1444-46.SB22474.cont.taylor.0.restored.conv.fits,22474,221.25,-46.50296111111
image.i.RACS_1448-18.SB29341.cont.taylor.0.restored.conv.fits,29341,222.1875,-18.66772027778
image.i.RACS_1448+18.SB20806.cont.taylor.0.restored.conv.fits,20806,222.1875,18.66515833333
image.i.RACS_1459+41.SB20479.cont.taylor.0.restored.conv.fits,20479,225.0,41.87635833333
image.i.RACS_1500+28.SB20663.cont.taylor.0.restored.conv.fits,20663,225.0,27.96694555556
image.i.RACS_1502+04.SB21983.cont.taylor.0.restored.conv.fits,21983,225.6716416667,4.673775
image.i.RACS_1505-60.SB41469.cont.taylor.0.restored.conv.fits,41469,226.2857125,-60.32171388889
image.i.RACS_1506-32.SB21685.cont.taylor.0.restored.conv.fits,21685,226.5517208333,-32.61161944444
image.i.RACS_1516-37.SB22062.cont.taylor.0.restored.conv.fits,22062,229.0909083333,-37.24848888889
image.i.RACS_1524+09.SB21862.cont.taylor.0.restored.conv.fits,21862,231.044775,9.342486111111
image.i.RACS_1527-14.SB23866.cont.taylor.0.restored.conv.fits,23866,231.8181791667,-14.00890555556
image.i.RACS_1544-46.SB24630.cont.taylor.0.restored.conv.fits,24630,236.25,-46.50296111111
image.i.RACS_1533-18.SB24629.cont.taylor.0.restored.conv.fits,24629,233.4375,-18.66772027778
image.i.RACS_1545+00.SB21986.cont.taylor.0.restored.conv.fits,21986,236.4179083333,0.0
image.i.RACS_1555+32.SB20607.cont.taylor.0.restored.conv.fits,20607,238.9655166667,32.60906666667
image.i.RACS_1607+00.SB21987.cont.taylor.0.restored.conv.fits,21987,241.7910416667,0.0
image.i.RACS_1608+37.SB20536.cont.taylor.0.restored.conv.fits,20536,242.1818166667,37.24593611111
image.i.RACS_1609-69.SB21431.cont.taylor.0.restored.conv.fits,21431,242.3076916667,-69.47467222222
image.i.RACS_1610-14.SB23868.cont.taylor.0.restored.conv.fits,23868,242.7272708333,-14.00890555556
image.i.RACS_1623-41.SB22355.cont.taylor.0.restored.conv.fits,22355,245.7692291667,-41.87891111111
image.i.RACS_1627-60.SB20310.cont.taylor.0.restored.conv.fits,20310,246.8571416667,-60.32171388889
image.i.RACS_1628+04.SB20945.cont.taylor.0.restored.conv.fits,20945,247.164175,4.673775
image.i.RACS_1634-37.SB22065.cont.taylor.0.restored.conv.fits,22065,248.7272708333,-37.24848888889
image.i.RACS_1641+18.SB20813.cont.taylor.0.restored.conv.fits,20813,250.3125,18.66515833333
image.i.RACS_1654-14.SB23828.cont.taylor.0.restored.conv.fits,23828,253.6363625,-14.00890555556
image.i.RACS_1701+37.SB20483.cont.taylor.0.restored.conv.fits,20483,255.272725,37.24593611111
image.i.RACS_1703-18.SB22479.cont.taylor.0.restored.conv.fits,22479,255.9375,-18.66772027778
image.i.RACS_1716+14.SB21620.cont.taylor.0.restored.conv.fits,21620,259.0909083333,14.00634444444
image.i.RACS_1726-73.SB20509.cont.taylor.0.restored.conv.fits,20509,261.6735625,-73.63677222222
image.i.RACS_1727+37.SB20540.cont.taylor.0.restored.conv.fits,20540,261.8181791667,37.24593611111
image.i.RACS_1742-55.SB20397.cont.taylor.0.restored.conv.fits,20397,265.5,-55.72483611111
image.i.RACS_1754-09.SB22153.cont.taylor.0.restored.conv.fits,22153,268.6567125,-9.34505
image.i.RACS_1754-04.SB22150.cont.taylor.0.restored.conv.fits,22150,268.6567125,-4.676341666667
image.i.RACS_1814-46.SB20400.cont.taylor.0.restored.conv.fits,20400,273.75,-46.50296111111
image.i.RACS_1821+14.SB21871.cont.taylor.0.restored.conv.fits,21871,275.4545416667,14.00634444444
image.i.RACS_1837-04.SB21997.cont.taylor.0.restored.conv.fits,21997,279.4029833333,-4.676341666667
image.i.RACS_1837-09.SB22155.cont.taylor.0.restored.conv.fits,22155,279.4029833333,-9.34505
image.i.RACS_1849-51.SB20362.cont.taylor.0.restored.conv.fits,20362,282.272725,-51.11844333333
image.i.RACS_1914+46.SB22886.cont.taylor.0.restored.conv.fits,22886,288.75,46.50041027778
image.i.RACS_1918+18.SB21629.cont.taylor.0.restored.conv.fits,21629,289.6875,18.66515833333
image.i.RACS_1920+00.SB21876.cont.taylor.0.restored.conv.fits,21876,290.14925,0.0
image.i.RACS_1930-55.SB20274.cont.taylor.0.restored.conv.fits,20274,292.5,-55.72483611111
image.i.RACS_1939-32.SB20321.cont.taylor.0.restored.conv.fits,20321,294.8275833333,-32.61161944444
image.i.RACS_1941+18.SB21630.cont.taylor.0.restored.conv.fits,21630,295.3125,18.66515833333
image.i.RACS_1942+09.SB21696.cont.taylor.0.restored.conv.fits,21696,295.5223875,9.342486111111
image.i.RACS_1942-09.SB20448.cont.taylor.0.restored.conv.fits,20448,295.5223875,-9.34505
image.i.RACS_1944+46.SB25487.cont.taylor.0.restored.conv.fits,25487,296.25,46.50041027778
image.i.RACS_2004-37.SB20365.cont.taylor.0.restored.conv.fits,20365,301.0909083333,-37.24848888889
image.i.RACS_2003+09.SB21697.cont.taylor.0.restored.conv.fits,21697,300.8955208333,9.342486111111
image.i.RACS_2003-09.SB20449.cont.taylor.0.restored.conv.fits,20449,300.8955208333,-9.34505
image.i.RACS_2003-18.SB22488.cont.taylor.0.restored.conv.fits,22488,300.9375,-18.66772027778
image.i.RACS_2011-23.SB20408.cont.taylor.0.restored.conv.fits,20408,302.8571416667,-23.32096388889
image.i.RACS_2012+28.SB20823.cont.taylor.0.restored.conv.fits,20823,303.0,27.96694555556
image.i.RACS_2028+32.SB20682.cont.taylor.0.restored.conv.fits,20682,307.2413791667,32.60906666667
image.i.RACS_2030-37.SB20366.cont.taylor.0.restored.conv.fits,20366,307.6363625,-37.24848888889
image.i.RACS_2059-51.SB21088.cont.taylor.0.restored.conv.fits,21088,315.0,-51.11844333333
image.i.RACS_2114+46.SB25491.cont.taylor.0.restored.conv.fits,25491,318.75,46.50041027778
image.i.RACS_2116+14.SB21143.cont.taylor.0.restored.conv.fits,21143,319.0909083333,14.00634444444
image.i.RACS_2122+37.SB20616.cont.taylor.0.restored.conv.fits,20616,320.7272708333,37.24593611111
image.i.RACS_2122-37.SB21091.cont.taylor.0.restored.conv.fits,21091,320.7272708333,-37.24848888889
image.i.RACS_2129+00.SB21703.cont.taylor.0.restored.conv.fits,21703,322.3880583333,0.0
image.i.RACS_2129-09.SB20453.cont.taylor.0.restored.conv.fits,20453,322.3880583333,-9.34505
image.i.RACS_2138+14.SB21144.cont.taylor.0.restored.conv.fits,21144,324.5454541667,14.00634444444
image.i.RACS_2146-70.SB21938.cont.taylor.0.restored.conv.fits,21938,326.5812833333,-70.30632222222
image.i.RACS_2156-60.SB21884.cont.taylor.0.restored.conv.fits,21884,329.1428541667,-60.32171388889
image.i.RACS_2208-32.SB21093.cont.taylor.0.restored.conv.fits,21093,332.0689625,-32.61161944444
image.i.RACS_2221+14.SB29572.cont.taylor.0.restored.conv.fits,29572,335.4545416667,14.00634444444
image.i.RACS_2236-28.SB20414.cont.taylor.0.restored.conv.fits,20414,339.0,-27.9695
image.i.RACS_2238-51.SB21881.cont.taylor.0.restored.conv.fits,21881,339.5454541667,-51.11844333333
image.i.RACS_2250-41.SB21095.cont.taylor.0.restored.conv.fits,21095,342.6923041667,-41.87891111111
image.i.RACS_2313-64.SB20557.cont.taylor.0.restored.conv.fits,20557,348.3870958333,-64.90365555556
image.i.RACS_2307-37.SB20906.cont.taylor.0.restored.conv.fits,20906,346.9090875,-37.24848888889
image.i.RACS_2314+46.SB25498.cont.taylor.0.restored.conv.fits,25498,348.75,46.50041027778
image.i.RACS_2317+04.SB29577.cont.taylor.0.restored.conv.fits,29577,349.2537291667,4.673775
image.i.RACS_2317+09.SB29576.cont.taylor.0.restored.conv.fits,29576,349.2537291667,9.342486111111
image.i.RACS_2332-69.SB21638.cont.taylor.0.restored.conv.fits,21638,353.0769208333,-69.47467222222
image.i.RACS_2338+04.SB29578.cont.taylor.0.restored.conv.fits,29578,354.6268625,4.673775
image.i.RACS_2338-09.SB21041.cont.taylor.0.restored.conv.fits,21041,354.6268625,-9.34505
image.i.RACS_2346-41.SB21099.cont.taylor.0.restored.conv.fits,21099,356.5384583333,-41.87891111111
image.i.RACS_2347+32.SB20623.cont.taylor.0.restored.conv.fits,20623,356.89655,32.60906666667
image.i.RACS_0109-41.SB21101.cont.taylor.0.restored.conv.fits,21101,17.30769166667,-41.87891111111
image.i.RACS_0033+18.SB20695.cont.taylor.0.restored.conv.fits,20695,8.4375,18.66515833333
image.i.RACS_0042+00.SB29581.cont.taylor.0.restored.conv.fits,29581,10.74626666667,0.0
image.i.RACS_0042-09.SB21153.cont.taylor.0.restored.conv.fits,21153,10.74626666667,-9.34505
image.i.RACS_0045-23.SB20421.cont.taylor.0.restored.conv.fits,20421,11.42857083333,-23.32096388889
image.i.RACS_0104+04.SB29442.cont.taylor.0.restored.conv.fits,29442,16.1194,4.673775
image.i.RACS_0108+23.SB20496.cont.taylor.0.restored.conv.fits,20496,17.14285416667,23.31840694444
image.i.RACS_0116-14.SB21105.cont.taylor.0.restored.conv.fits,21105,19.09090833333,-14.00890555556
image.i.RACS_0125+09.SB20768.cont.taylor.0.restored.conv.fits,20768,21.49253333333,9.342486111111
image.i.RACS_0136+41.SB33590.cont.taylor.0.restored.conv.fits,33590,24.23076666667,41.87635833333
image.i.RACS_0144+46.SB20158.cont.taylor.0.restored.conv.fits,20158,26.25,46.50041027778
image.i.RACS_0148-28.SB20915.cont.taylor.0.restored.conv.fits,20915,27.0,-27.9695
image.i.RACS_0144+46.SB25442.cont.taylor.0.restored.conv.fits,25442,26.25,46.50041027778
image.i.RACS_0208+00.SB21046.cont.taylor.0.restored.conv.fits,21046,32.23880416667,0.0
