component_id,Content
match_ratio_SB_21962.txt,Matched A sources / Total A sources: 2991 / 3451 = 86.67%
match_ratio_SB_21850.txt,Matched A sources / Total A sources: 3091 / 3490 = 88.57%
match_ratio_SB_20731.txt,Matched A sources / Total A sources: 3054 / 3339 = 91.46%
match_ratio_SB_21921.txt,Matched A sources / Total A sources: 3366 / 3716 = 90.58%
match_ratio_SB_20797.txt,Matched A sources / Total A sources: 2841 / 3207 = 88.59%
match_ratio_SB_21077.txt,Matched A sources / Total A sources: 2721 / 3152 = 86.33%
match_ratio_SB_20733.txt,Matched A sources / Total A sources: 3017 / 3378 = 89.31%
match_ratio_SB_22050.txt,Matched A sources / Total A sources: 3009 / 3377 = 89.10%
match_ratio_SB_20311.txt,Matched A sources / Total A sources: 2931 / 3276 = 89.47%
match_ratio_SB_22066.txt,Matched A sources / Total A sources: 3043 / 3432 = 88.67%
match_ratio_SB_20817.txt,Matched A sources / Total A sources: 3062 / 3337 = 91.76%
match_ratio_SB_21869.txt,Matched A sources / Total A sources: 2736 / 3075 = 88.98%
match_ratio_SB_20364.txt,Matched A sources / Total A sources: 3069 / 3451 = 88.93%
match_ratio_SB_21697.txt,Matched A sources / Total A sources: 2665 / 2914 = 91.46%
match_ratio_SB_21698.txt,Matched A sources / Total A sources: 2717 / 3085 = 88.07%
match_ratio_SB_20328.txt,Matched A sources / Total A sources: 2946 / 3376 = 87.26%
match_ratio_SB_20691.txt,Matched A sources / Total A sources: 3028 / 3313 = 91.40%
match_ratio_SB_21385.txt,Matched A sources / Total A sources: 3145 / 3575 = 87.97%
match_ratio_SB_21388.txt,Matched A sources / Total A sources: 3091 / 3516 = 87.91%
match_ratio_SB_21387.txt,Matched A sources / Total A sources: 3145 / 3533 = 89.02%
match_ratio_SB_20381.txt,Matched A sources / Total A sources: 2891 / 3143 = 91.98%
match_ratio_SB_20468.txt,Matched A sources / Total A sources: 2787 / 3166 = 88.03%
match_ratio_SB_20522.txt,Matched A sources / Total A sources: 2958 / 3240 = 91.30%
match_ratio_SB_20262.txt,Matched A sources / Total A sources: 2308 / 2935 = 78.64%
match_ratio_SB_20640.txt,Matched A sources / Total A sources: 2163 / 3001 = 72.08%
match_ratio_SB_22661.txt,Matched A sources / Total A sources: 1729 / 2886 = 59.91%
match_ratio_SB_21173.txt,Matched A sources / Total A sources: 2928 / 3237 = 90.45%
match_ratio_SB_21960.txt,Matched A sources / Total A sources: 3215 / 3640 = 88.32%
match_ratio_SB_21553.txt,Matched A sources / Total A sources: 2994 / 3401 = 88.03%
match_ratio_SB_20795.txt,Matched A sources / Total A sources: 3057 / 3390 = 90.18%
match_ratio_SB_21486.txt,Matched A sources / Total A sources: 2787 / 3198 = 87.15%
match_ratio_SB_21917.txt,Matched A sources / Total A sources: 3157 / 3546 = 89.03%
match_ratio_SB_21075.txt,Matched A sources / Total A sources: 2650 / 3085 = 85.90%
match_ratio_SB_21422.txt,Matched A sources / Total A sources: 3040 / 3393 = 89.60%
